216.64,4591.949999999999,15.82,Actuated1200Case1High
407.64,8479.54,21.33,Actuated1200Case1High
132.89,2732.19,11.74,Actuated1200Case1High
107.84000000000002,2181.21,11.88,Intelligent1200Case1High
156.97,3224.8200000000006,11.61,Fixed-Time1200Case1High
14.160000000000002,296.72999999999996,3.05,Fixed-Time1200Case1Mid
59.08,1249.87,7.05,Fixed-Time1200Case1Mid
50.59,1084.96,6.93,Actuated1200Case1Mid
46.349999999999994,995.7800000000001,7.05,Intelligent1200Case1Mid
----------------------------------------------------------------------------------------------------------------------
854.7600000000001,18077.649999999998,16.42,Fixed-Time2400Case1Mid
668.0499999999998,14042.02,16.46,Actuated2400Case1Mid
558.4200000000002,11637.13,16.87,Intelligent2400Case1Mid
98.54,1952.2700000000002,6.27,Fixed-Time2400Case1Low,
71.71,1409.6,6.17,Actuated2400Case1Low
57.26,1124.4199999999998,6.17,Intelligent2400Case1Low
------------------------------------------- Results to be updated -------------------------------------------------
211.93999999999997,4409.329999999999,11.26,Fixed-Time2400Case1Low -  178,5903
142.48,2883.7500000000005,11.1,Actuated2400Case1Low - 141,5276
129.12,2616.8199999999993,10.96,Intelligent2400Case1Low -137, 5212
1139.8,24300.539999999997,20.34,Fixed-Time2400Case1Mid
1010.2500000000002,21716.42,20.83,Actuated2400Case1Mid
923.8399999999999,19889.030000000002,22.03,Intelligent2400Case1Mid
1132.1900000000003,23907.72,21.46,Fixed-Time2400Case1High
1028.48,21666.509999999995,22.25,Actuated2400Case1High
1216.78,26128.570000000003,22.77,Fixed-Time2400Case1High
1186.8100000000002,25636.86,23.29,Actuated2400Case1High
1202.9,25730.260000000006,24.1,Intelligent2400Case1High
332.13999999999993,7043.430000000001,16.14,Fixed-Time1200Case1High
282.29999999999995,5992.42,17.01,Actuated1200Case1High
257.45,5344.190000000001,17.95,Intelligent1200Case1High
385.41,8095.22,18.38,Intelligent1800Case1High
475.1000000000001,10130.189999999999,17.29,Actuated1800Case1High
---------------------------------------- good result ---------------------------------------
857.6200000000001,18539.3,16.34,Fixed-Time3600Case1High
641.47,13672.580000000002,16.55,Actuated3600Case1High
498.91,10264.79,16.81,Intelligent3600Case1High
2158.25,46011.43000000001,17.47,Fixed-Time7200Case1High
1656.5399999999995,35991.659999999996,17.85,Actuated7200Case1High
1167.2,24193.890000000003,18.07,Intelligent7200Case1High
389.71,7730.569999999999,11.33,Fixed-Time7200Case1Mid
360.67999999999995,7270.8200000000015,11.24,Actuated7200Case1Mid
451.33000000000004,9239.640000000001,11.28,Intelligent7200Case1Mid
106.71000000000001,2018.89,5.6,Fixed-Time7200Case1Low
87.95999999999998,1725.4100000000003,5.5,Actuated7200Case1Low
73.81,1400.69,5.6,Intelligent7200Case1Low
261.1,5192.35,11.46,Intelligent7200Case1Mid ------------------------------ 30 seconds
389.71,7730.569999999999,11.33,Fixed-Time7200Case1Mid
360.67999999999995,7270.8200000000015,11.24,Actuated7200Case1Mid
152.20999999999998,3233.63,10.85,Fixed-Time1200Case2
112.61,2379.68,11.03,Actuated1200Case2
605.6300000000001,12629.710000000001,17.91,Fixed-Time2000Case2
535.38,11322.06,18.12,Actuated2000Case2
566.34,11817.460000000001,18.41,Intelligent2000Case2
527.1199999999999,11046.439999999999,18.62,Intelligent2000Case2
746.8999999999999,15815.110000000002,19.84,Intelligent2500Case2
870.7999999999998,18398.120000000003,18.87,Fixed-Time2500Case2
803.3600000000001,16796.06,17.98,Fixed-Time2500Case2
662.9,14124.03,18.29,Actuated2500Case2
605.26,12582.45,19.0,Intelligent2500Case2
699.39,14607.159999999996,16.79,Fixed-Time2500Case2
590.7,12481.58,17.26,Actuated2500Case2
615.78,12643.719999999998,17.69,Intelligent2500Case2 --- 30 timer
538.3299999999999,11337.910000000002,17.56,Intelligent2500Case2 - -40 timer
522.87,11122.270000000002,17.52,Intelligent2500Case2 -- 50 timer
3040.9700000000003,65496.740000000005,20.47,Fixed-Time7200Case2
2594.17,56365.26000000001,20.7,Actuated7200Case2
2615.6500000000005,56732.06999999999,21.38,Intelligent7200Case2
3100.98,66573.11,21.42,Intelligent7200Case2
---------------------------------------------------------------------------- case2--------------------------
2571.7599999999998,55254.229999999996,17.72,Fixed-Time7200Case2
1913.1499999999999,41749.28,18.1,Actuated7200Case2
1507.8300000000004,33224.369999999995,18.84,Intelligent7200Case2 - intelligent timer
---------------------------------------------------case3--------------------------------------
1619.03,35589.09,16.28,Fixed-Time7200Case3
1214.9199999999998,26577.82,16.36,Actuated7200Case3
930.9000000000001,20014.460000000003,16.39,Intelligent7200Case3
1507.87,33709.47,16.51,Fixed-Time7200Case4
1319.48,28120.899999999994,16.09,Actuated7200Case4
1144.32,26135.11,16.27,Intelligent7200Case4
4.05,75.06,5.99,Actuated200Case4
4.05,75.06,5.99,Actuated200Case4
4.05,75.06,5.99,Actuated200Case4
594.74,12593.9,15.84,Actuated3600Case4
0.7700000000000001,12.360000000000001,3.56,Actuated100Case4
0.7700000000000001,12.360000000000001,3.56,Actuated100Case4
